danbai,dan,danhong,hong,jiang,anhong,honghuang,qingzi,danzi,brightness,label,,
0,1,8,3,4,6,79,0,0,133.8968285,danhong,,
1,22,33,35,0,6,2,0,0,149.7377658,danhong,,
0,12,26,1,0,15,45,0,0,70.17726279,danhong,,
2,29,44,22,0,3,0,0,0,162.1474573,danhong,,
39,24,5,1,0,32,0,0,0,138.6050686,danhong,,
11,23,34,19,0,13,0,0,0,86.58780538,danhong,,
77,12,0,0,0,7,1,0,1,143.7728773,danhong,,
23,45,31,0,0,1,1,0,0,157.5327919,danhong,,
0,0,32,16,0,0,52,0,0,142.3785414,danhong,,
41,45,10,1,0,2,0,0,0,148.140537,danhong,,
28,40,18,4,0,11,1,0,0,157.3202856,danhong,,
8,48,36,4,0,4,0,0,0,155.3806843,danhong,,
6,22,33,35,0,4,0,0,0,147.0927728,danhong,,
0,0,40,7,0,0,53,0,0,161.6884239,danhong,,
38,31,11,7,0,6,6,0,0,133.9991054,danhong,,
18,26,28,28,0,0,0,0,0,148.8622813,danhong,,
42,12,1,0,0,45,0,0,0,115.5441127,danhong,,
41,11,7,1,0,11,29,0,0,113.0412467,danhong,,
9,25,39,24,0,3,0,0,0,166.171011,danhong,,
50,27,5,0,0,5,0,0,14,123.0655685,danhong,,
35,44,17,2,0,1,1,0,0,171.9701966,danhong,,
35,41,18,5,0,1,0,0,0,118.0357068,danhong,,
0,8,26,32,0,4,29,0,0,169.3221041,danhong,,
0,5,8,3,0,0,83,0,0,179.8019952,danhong,,
0,35,41,19,0,4,1,0,0,135.891564,danhong,,
5,28,33,27,1,5,0,0,0,168.6363368,danhong,,
27,10,16,2,0,0,45,0,0,153.2608639,danhong,,
47,45,5,1,0,1,0,0,1,163.7102139,danhong,,
75,14,3,1,0,7,0,0,0,153.7703603,danhong,,
0,9,37,11,0,0,43,0,0,127.3632044,danhong,,
23,66,9,1,0,1,0,0,0,153.0053006,danhong,,
1,19,76,3,0,0,0,0,0,203.4962142,danhong,,
90,8,2,0,0,0,1,0,0,201.6868586,danhong,,
80,15,1,0,0,0,0,0,3,163.7863081,danhong,,
58,29,11,1,1,0,0,0,0,171.9539241,danhong,,
35,46,16,0,0,1,2,0,0,155.4891357,danhong,,
0,12,70,7,0,0,11,0,0,141.4676121,danhong,,
1,24,46,28,0,1,0,0,0,139.0238423,danhong,,
28,33,15,17,0,4,0,0,2,194.9225876,danhong,,
3,37,37,17,0,5,0,0,0,171.3533154,danhong,,
0,0,24,46,0,0,30,0,0,127.1552459,danhong,,
42,19,18,6,0,15,0,0,0,132.5839563,danhong,,
45,30,3,0,0,21,0,0,1,131.686802,danhong,,
0,15,47,29,0,6,3,0,0,166.8151675,danhong,,
0,16,35,48,0,0,0,0,0,137.6632192,danhong,,
0,0,24,0,0,0,75,0,0,192.6700323,danhong,,
67,31,1,0,0,1,0,0,0,134.9212531,danhong,,
29,16,10,18,1,22,0,0,3,121.4767982,danhong,,
0,6,30,28,0,17,18,0,0,122.4103658,danhong,,
0,0,18,11,0,0,70,0,0,163.3969081,danhong,,
44,23,10,4,0,17,0,0,2,118.8190672,danhong,,
0,2,38,12,1,1,47,0,0,187.0765804,danhong,,
4,34,39,7,0,0,16,0,0,175.62395,danhong,,
6,44,20,4,0,26,0,0,0,80.9482607,danhong,,
0,2,62,10,0,4,22,0,0,161.4269089,danhong,,
0,16,64,15,0,5,0,0,0,130.9366167,danhong,,
0,3,24,70,1,1,0,0,0,161.8920638,danhong,,
0,7,40,53,0,0,0,0,0,156.409765,danhong,,
0,0,0,15,3,2,80,0,0,160.6649106,danhong,,
38,29,1,0,0,31,0,0,0,132.2806226,danhong,,
32,24,23,21,0,0,0,0,0,154.7252536,danhong,,
0,1,26,23,0,2,49,0,0,134.4728916,danhong,,
17,59,23,0,0,0,0,0,0,135.8753832,danhong,,
68,26,5,0,0,1,0,0,0,143.0982631,danhong,,
62,28,4,0,0,6,0,0,0,196.4923613,danhong,,
0,0,12,58,0,0,31,0,0,153.4263422,danhong,,
0,2,38,56,0,0,4,0,0,158.3224039,danhong,,
0,1,21,71,0,0,8,0,0,156.9644078,danhong,,
3,49,36,2,0,5,5,0,0,149.5654272,danhong,,
2,33,45,19,0,0,1,0,0,174.4328646,danhong,,
0,5,53,17,0,1,23,0,0,134.9694979,danhong,,
0,20,66,9,0,0,4,0,0,145.4105349,danhong,,
3,31,48,10,0,7,2,0,0,122.9099782,danhong,,
0,0,13,54,1,6,26,0,0,137.3197332,danhong,,
9,18,32,33,0,7,0,0,0,183.4995844,danhong,,
63,22,7,0,0,0,8,0,0,146.9455782,danhong,,
10,52,27,6,0,3,2,0,0,139.4381941,danhong,,
0,6,43,34,3,4,10,0,0,177.8756274,danhong,,
10,42,43,4,0,1,0,0,0,156.2349164,danhong,,
19,40,39,1,0,1,0,0,0,157.6785829,danhong,,
0,12,30,11,0,4,43,0,0,135.302672,danhong,,
22,25,16,9,0,3,24,0,0,136.3710698,danhong,,
16,33,34,17,0,0,0,0,0,178.7787926,danhong,,
11,39,41,8,0,2,0,0,0,170.1147676,danhong,,
0,3,19,39,0,0,39,0,0,130.5313111,danhong,,
0,1,51,16,0,7,25,0,0,109.4895027,danhong,,
0,1,62,15,0,6,16,0,0,104.1659868,danhong,,
0,0,40,57,0,1,2,0,0,103.743734,danhong,,
3,46,44,2,0,0,5,0,0,124.3076615,danhong,,
0,0,47,46,0,1,6,0,0,111.7067539,danhong,,
0,12,73,12,0,0,3,0,0,108.7580708,danhong,,
0,0,84,14,0,1,0,0,0,112.2186576,danhong,,
0,11,62,19,0,7,1,0,0,95.01661098,danhong,,
0,17,43,29,0,11,0,0,0,92.70058348,danhong,,
0,1,45,45,0,5,4,0,0,104.2222302,danhong,,
0,17,57,22,0,4,0,0,0,92.52706145,danhong,,
0,16,56,19,0,5,5,0,0,118.5654962,danhong,,
0,1,54,34,0,0,12,0,0,164.4595059,danhong,,
0,19,51,28,0,1,0,0,0,157.1980221,danhong,,
0,2,52,22,0,5,19,0,0,103.8635189,danhong,,
0,7,40,23,0,5,26,0,0,109.2559177,danhong,,
70,29,0,0,0,0,0,0,0,146.6367328,danhong,,
0,0,41,20,0,0,40,0,0,181.3779712,danhong,,
0,20,51,16,0,11,2,0,0,127.2712458,danhong,,
0,9,55,11,0,0,24,0,0,148.9313745,danhong,,
0,3,19,39,0,0,39,0,0,130.5313111,danhong,,
53,35,5,3,0,4,0,0,0,167.9630696,danhong,,
0,13,62,20,0,6,0,0,0,101.4048969,danhong,,
0,3,52,26,0,0,18,0,0,152.4887566,danhong,,
65,24,3,0,0,8,0,0,0,152.4845513,danhong,,
20,45,17,1,0,18,0,0,0,130.6930666,danhong,,
0,1,1,13,11,3,71,0,0,103.2215804,danhong,,
11,33,21,10,0,24,0,0,0,118.3047041,danhong,,
40,24,26,2,0,8,0,0,0,134.6912341,danhong,,
0,1,21,10,0,1,67,0,0,119.2920279,danhong,,
43,35,3,0,0,7,0,0,11,145.3380799,danhong,,
43,32,10,4,0,10,0,0,1,155.0739389,danhong,,
16,44,23,7,0,10,0,0,0,143.1460504,danhong,,
0,0,0,1,0,0,98,0,0,136.5068593,danhong,,
0,0,48,44,0,8,0,0,0,174.3856698,danhong,,
0,0,10,3,0,0,87,0,0,126.3861298,danhong,,
4,13,20,26,0,36,1,0,0,115.8596398,danhong,,
4,21,54,20,0,1,1,0,0,150.2604414,danhong,,
41,45,8,0,0,2,4,0,0,142.4051464,danhong,,
24,44,21,2,0,1,8,0,0,128.5373717,danhong,,
3,19,29,37,1,1,10,0,0,132.4553394,danhong,,
0,0,34,35,0,0,31,0,0,179.5161433,danhong,,
29,35,29,5,0,2,0,0,0,154.2457897,danhong,,
48,45,5,0,0,2,0,0,0,131.4210826,danhong,,
20,37,29,5,0,1,8,0,0,172.6500293,danhong,,
18,38,35,0,0,1,8,0,0,160.7419273,danhong,,
80,18,1,0,0,1,0,0,0,160.195811,danhong,,
47,38,13,0,0,2,0,0,0,149.678744,danhong,,
43,48,7,0,0,0,0,0,1,166.2392339,danhong,,
56,40,1,0,0,3,0,0,0,131.8316417,danhong,,
8,63,23,0,0,5,0,0,0,166.8039156,danhong,,
59,38,3,0,0,0,0,0,0,177.0343299,danhong,,
12,43,40,2,0,1,2,0,0,120.1662572,danhong,,
13,33,45,4,0,0,0,0,5,189.1702311,danhong,,
0,8,45,39,0,2,7,0,0,142.340093,danhong,,
40,32,14,1,0,13,0,0,0,155.9886225,danhong,,
80,15,1,0,0,0,0,0,4,167.3980141,danhong,,
60,35,3,0,0,2,0,0,0,129.909397,danhong,,
0,0,9,0,0,0,91,0,0,135.1734686,danhong,,
38,44,15,0,0,3,0,0,0,122.8113565,danhong,,
5,27,27,39,0,2,0,0,0,171.7280639,danhong,,
33,40,15,4,0,5,3,0,0,139.9160101,danhong,,
5,18,42,29,0,6,0,0,0,154.4692911,danhong,,
43,48,5,0,0,4,0,0,0,142.2762802,danhong,,
0,31,48,8,0,7,6,0,0,128.4939675,danhong,,
3,25,61,7,0,3,0,0,0,110.9803653,danhong,,
78,18,2,0,0,2,0,0,0,133.9577753,danhong,,
9,14,17,0,0,23,37,0,0,90.39744947,danhong,,
0,33,53,13,0,2,0,0,0,154.9162077,danhong,,
26,66,7,0,0,1,0,0,0,142.4787895,danhong,,
0,27,20,0,0,0,53,0,0,169.3884493,danhong,,
0,11,34,3,0,3,48,0,0,130.7633509,danhong,,
16,33,26,18,0,7,0,0,0,117.8835411,danhong,,
59,38,3,0,0,0,0,0,0,177.0343299,danhong,,
0,0,4,1,0,0,96,0,0,114.9402755,danhong,,
48,38,3,0,0,2,0,1,8,135.559363,danhong,,
0,0,0,0,0,0,100,0,0,123.0399551,danhong,,
58,35,5,0,0,0,0,0,2,170.9351865,danhong,,
21,57,17,3,0,3,0,0,0,155.1255519,danhong,,
8,48,36,4,0,4,0,0,0,155.3806843,danhong,,
16,46,25,6,0,6,0,0,0,157.6053669,danhong,,
46,43,3,0,0,8,0,0,0,127.8671644,danhong,,
32,35,25,3,0,3,2,0,0,132.7494324,danhong,,
0,13,42,21,0,8,16,0,0,118.1217547,danhong,,
2,23,58,16,0,1,0,0,0,127.4170409,danhong,,
7,40,41,5,0,2,5,0,0,117.5333731,danhong,,
9,31,45,7,0,0,7,0,1,203.7197401,danhong,,
4,54,33,3,0,5,0,0,0,119.3060509,danhong,,
3,14,26,44,0,2,12,0,0,151.4055836,danhong,,
29,34,31,3,0,0,3,0,0,131.2080986,danhong,,
19,23,22,11,0,18,7,0,0,129.1748341,danhong,,
7,60,20,0,0,12,0,0,0,133.2710908,danhong,,
31,33,28,3,0,0,4,0,0,139.6209722,danhong,,
6,69,22,3,0,1,0,0,0,162.9242636,danhong,,
0,22,63,5,0,9,2,0,0,164.6017666,danhong,,
79,11,0,0,0,10,0,0,0,142.4905149,danhong,,
0,16,74,9,0,0,1,0,0,204.6814217,danhong,,
3,40,35,22,0,1,0,0,0,118.8182618,danhong,,
47,48,3,0,0,2,0,0,0,139.1222291,danhong,,
31,49,14,4,0,2,0,0,0,159.207496,danhong,,
2,53,34,0,0,10,0,0,0,106.0303359,danhong,,
2,24,33,0,0,0,41,0,0,154.4454491,danhong,,
0,39,52,9,0,0,0,0,0,185.3939672,danhong,,
2,22,41,31,0,4,0,0,0,160.3432903,danhong,,
1,13,76,7,0,3,1,0,0,149.0798084,danhong,,
0,0,17,0,0,0,82,0,0,144.7552841,danhong,,
23,39,25,1,0,1,12,0,0,153.2230633,danhong,,
56,30,10,1,0,0,1,0,0,144.155453,danhong,,
29,51,11,0,0,9,0,0,1,156.672558,danhong,,
0,6,91,2,0,1,0,0,0,200.0903592,danhong,,
29,34,31,3,0,0,3,0,0,131.2080986,danhong,,
26,47,18,4,0,3,2,0,0,139.0149438,danhong,,
0,19,49,23,0,7,2,0,0,153.8072788,danhong,,
5,46,26,22,0,1,0,0,0,139.7019543,danhong,,
24,50,19,7,0,0,0,0,0,154.8240177,danhong,,
0,1,34,2,0,1,62,0,0,132.2305165,danhong,,
40,25,20,1,0,3,10,0,0,109.685162,danhong,,
72,25,1,0,0,1,2,0,0,150.1867345,danhong,,
54,20,12,7,0,7,0,0,0,164.123412,danhong,,
0,7,68,20,2,4,0,0,0,207.0294134,danhong,,
74,14,0,0,0,2,0,0,11,147.9658458,danhong,,
29,24,24,4,0,6,14,0,0,158.8968729,danhong,,
6,18,34,7,0,4,31,0,0,136.6023759,danhong,,
0,0,27,16,0,0,57,0,0,154.8212963,danhong,,
5,26,29,25,0,2,13,0,0,130.2133699,danhong,,
0,14,52,0,0,0,34,0,0,154.5576477,danhong,,
0,1,44,21,0,5,29,0,0,157.6305238,danhong,,
0,12,44,40,0,4,0,0,0,149.2913155,danhong,,
51,27,15,1,0,6,0,0,0,147.1974706,danhong,,
59,38,3,0,0,0,0,0,0,177.0343299,danhong,,
23,42,30,4,0,1,0,0,0,119.4820834,danhong,,
31,38,26,2,0,3,0,0,0,136.4849135,danhong,,
1,2,9,22,0,32,33,0,0,136.761301,danhong,,
0,0,48,44,0,8,0,0,0,174.3856698,danhong,,
0,0,43,18,0,0,39,0,0,169.9696466,danhong,,
15,47,32,0,0,5,0,0,0,162.2851694,danhong,,
30,37,25,1,0,3,4,0,0,143.7872326,danhong,,
19,42,25,7,0,7,0,0,0,163.5179564,danhong,,
0,4,22,10,0,0,64,0,0,118.3301228,danhong,,
79,18,0,0,0,3,0,0,0,154.1691923,danhong,,
0,8,69,14,0,1,8,0,0,175.6541457,danhong,,
20,35,30,6,0,4,0,0,5,151.9583194,danhong,,
31,29,27,3,0,9,0,0,0,151.4424798,danhong,,
6,59,29,1,0,4,0,0,0,141.825865,danhong,,
26,14,37,20,0,0,3,0,0,154.6507182,danhong,,
1,60,37,0,0,1,0,0,0,148.0738042,danhong,,
0,7,55,30,0,8,0,0,0,173.210425,danhong,,
0,0,26,21,2,0,50,0,0,164.8971855,danhong,,
23,36,32,1,0,8,0,0,1,165.6929583,danhong,,
59,28,12,1,0,1,0,0,0,137.5265926,danhong,,
7,35,17,20,0,5,16,0,0,112.1869478,danhong,,
84,13,0,0,0,1,0,0,1,163.2476781,danhong,,
29,25,2,0,0,43,0,0,2,98.84083961,danhong,,
27,31,30,4,0,5,2,0,0,127.9618163,danhong,,
15,63,14,0,0,1,6,0,0,173.9228702,danhong,,
1,12,54,26,0,8,0,0,0,164.174877,danhong,,
37,33,12,0,0,19,0,0,0,106.0298069,danhong,,
43,17,24,11,0,5,0,0,0,128.2348372,danhong,,
51,37,9,0,0,2,2,0,0,128.4748156,danhong,,
0,0,1,0,0,0,99,0,0,147.6337308,danhong,,
0,11,49,35,0,0,4,0,0,178.2939762,danhong,,
70,20,1,0,0,9,0,0,0,119.5590583,danhong,,
16,27,38,15,0,3,0,0,0,158.4060375,danhong,,
17,59,18,0,0,6,0,0,0,138.1656353,danhong,,
6,18,34,7,0,4,31,0,0,136.6023759,danhong,,
0,0,27,1,0,0,72,0,0,155.3752517,danhong,,
35,46,12,2,0,4,0,0,0,158.4398663,danhong,,
15,49,18,1,0,18,0,0,0,152.8283972,danhong,,
56,34,4,0,0,7,0,0,0,124.7313712,danhong,,
9,25,41,16,1,6,3,0,0,142.3576612,danhong,,
0,0,39,34,0,2,25,0,0,173.2150692,danhong,,
19,58,12,0,0,4,7,0,0,145.808822,danhong,,
17,27,32,14,0,4,0,0,6,150.8708299,danhong,,
0,45,34,18,0,2,1,0,0,154.1402045,danhong,,
0,0,9,0,0,0,91,0,0,134.1548327,danhong,,
0,6,44,8,0,0,43,0,0,133.1977935,danhong,,
85,7,0,0,0,7,0,0,0,141.8562587,danhong,,
12,32,38,12,0,3,3,0,0,131.7054161,danhong,,
15,71,9,0,0,3,2,0,0,142.9098239,danhong,,
1,16,50,5,0,0,28,0,0,115.0814937,danhong,,
7,42,35,13,0,2,0,0,0,155.7476658,danhong,,
15,49,18,1,0,18,0,0,0,152.8283972,danhong,,
94,3,0,0,0,3,0,0,0,162.5742304,danhong,,
0,5,56,28,1,10,0,0,0,187.3219631,danhong,,
0,29,38,3,0,0,29,0,0,129.6135923,danhong,,
0,22,51,11,0,8,9,0,0,123.8897772,danhong,,
61,36,1,0,0,2,0,0,0,163.3979915,danhong,,
69,29,0,0,0,2,0,0,0,171.6527456,danhong,,
0,4,49,34,0,7,5,0,0,143.5742842,danhong,,
1,7,13,18,0,0,61,0,0,153.5920734,danhong,,
38,40,19,0,0,3,0,0,0,153.5166055,danhong,,
0,0,61,17,0,0,22,0,0,171.0523849,danhong,,
41,35,8,0,0,7,9,0,0,167.4858571,danhong,,
36,49,7,0,0,8,0,0,0,113.8548844,danhong,,
22,10,7,17,0,2,42,0,0,97.47777121,danhong,,
0,6,28,57,0,6,3,0,0,136.4834366,danhong,,
0,15,61,13,0,0,11,0,0,157.2508568,danhong,,
19,23,22,11,0,18,7,0,0,129.1748341,danhong,,
36,29,23,6,0,6,0,0,0,118.8450266,danhong,,
3,28,48,13,0,8,0,0,0,116.3571645,danhong,,
1,36,41,15,0,0,7,0,0,168.0310032,danhong,,
1,30,57,11,0,0,0,0,0,154.0617881,danhong,,
12,49,17,0,0,6,16,0,0,99.01236886,danhong,,
49,36,4,0,0,12,0,0,0,148.5647849,danhong,,
57,29,5,0,0,9,0,0,0,146.3529619,danhong,,
54,29,8,1,0,8,0,0,0,159.2203462,danhong,,
48,41,6,0,0,3,2,0,0,144.3350833,danhong,,
0,0,0,0,0,0,100,0,0,141.148396,danhong,,
91,6,0,0,0,2,0,0,0,135.883771,danhong,,
37,38,22,2,0,1,0,0,0,137.1502825,danhong,,
0,6,56,14,0,1,23,0,0,135.3087277,danhong,,
4,37,38,9,0,3,8,0,0,141.1409449,danhong,,
38,49,8,0,0,2,3,0,0,141.6102418,danhong,,
1,18,48,19,0,1,12,0,0,129.6008115,danhong,,
14,60,21,2,0,3,1,0,0,147.9051246,danhong,,
1,31,55,10,0,0,3,0,0,134.5866656,danhong,,
6,9,31,53,0,1,0,0,0,148.0468639,danhong,,
3,12,25,45,0,3,13,0,0,138.1717013,danhong,,
26,36,22,7,0,10,0,0,0,149.8731743,danhong,,
20,30,28,12,0,10,0,0,0,163.4114474,danhong,,
4,32,32,20,0,2,11,0,0,155.627707,danhong,,
28,25,24,11,0,6,5,0,0,152.498586,danhong,,
2,8,15,52,0,3,20,0,0,133.3189436,danhong,,
45,23,27,2,0,2,1,0,0,135.1991098,danhong,,
36,38,23,1,0,2,0,0,0,138.3978309,danhong,,
0,0,3,2,0,0,95,0,0,138.8710279,danhong,,
18,50,25,4,0,3,0,0,0,126.0756161,danhong,,
61,37,0,0,0,2,0,0,0,135.384897,danhong,,
18,40,33,1,0,7,1,0,0,140.0321425,danhong,,
51,38,6,0,0,6,0,0,0,147.3884412,danhong,,
33,39,27,1,0,0,0,0,0,122.4977746,danhong,,
12,23,44,3,0,1,18,0,0,140.784272,danhong,,
21,29,30,1,0,2,17,0,0,131.0043306,danhong,,
0,38,42,10,0,1,9,0,0,134.6016101,danhong,,
31,43,17,6,0,3,0,0,0,151.1547795,danhong,,
19,44,30,3,0,2,2,0,0,142.3346356,danhong,,
80,18,2,0,0,1,0,0,0,144.6542734,danhong,,
3,23,39,17,0,0,19,0,0,132.4107963,danhong,,
3,30,43,10,0,0,14,0,0,140.3645827,danhong,,
0,18,38,33,0,6,5,0,0,131.0484407,danhong,,
47,36,14,2,0,2,0,0,0,143.9961678,danhong,,
2,9,13,44,0,5,27,0,0,135.7021376,danhong,,
30,26,23,17,0,5,0,0,0,119.8851003,danhong,,
0,0,16,33,1,0,50,0,0,168.2916855,danhong,,
27,43,24,1,0,5,0,0,0,133.55115,danhong,,
17,53,27,3,0,0,0,0,0,163.8024234,danhong,,
7,46,27,3,0,0,17,0,0,173.8402034,danhong,,
8,50,30,1,0,2,9,0,0,139.4203417,danhong,,
0,2,46,20,0,1,30,0,0,134.0879613,danhong,,
1,10,50,5,0,0,34,0,0,137.8005244,danhong,,
27,43,22,1,0,6,1,0,0,132.0942359,danhong,,
3,27,49,3,0,0,18,0,0,127.2514295,danhong,,
30,42,21,5,0,2,0,0,0,144.4938004,danhong,,
47,47,5,0,0,1,0,0,0,142.7580466,danhong,,
0,11,44,12,0,1,31,0,0,147.3269232,danhong,,
70,24,2,0,0,5,0,0,0,133.3235494,danhong,,
10,45,27,16,0,3,0,0,0,125.3267855,danhong,,
0,0,11,30,0,1,57,0,0,113.1715001,danhong,,
0,0,21,36,0,1,42,0,0,144.2654873,danhong,,
14,49,30,1,0,6,0,0,0,157.5752632,danhong,,
50,41,8,0,0,1,0,0,0,152.5685596,danhong,,
45,49,3,0,0,3,0,0,0,141.0087269,danhong,,
42,35,13,3,0,6,0,0,1,127.7946919,danhong,,
37,41,22,0,0,0,0,0,0,130.3578697,danhong,,
27,49,15,3,0,7,0,0,0,109.5233521,danhong,,
26,37,25,2,0,10,0,0,0,129.0001151,danhong,,
23,37,30,6,0,5,0,0,0,148.5575685,danhong,,
46,26,18,0,0,11,0,0,0,114.2756626,danhong,,
40,29,24,3,0,4,0,0,0,109.8810339,danhong,,
84,7,0,0,0,9,0,0,0,137.4012097,danhong,,
37,48,12,0,0,1,1,0,0,141.8902143,danhong,,
42,47,7,0,0,4,0,0,0,165.4982945,danhong,,
93,4,0,0,0,3,0,0,0,119.6017484,danhong,,
82,16,1,0,0,1,0,0,0,130.9082849,danhong,,
49,40,5,0,0,5,0,0,0,155.7498817,danhong,,
69,20,1,0,0,9,0,0,0,140.6950145,danhong,,
82,10,0,0,0,8,0,0,0,136.2664003,danhong,,
65,33,1,0,0,1,0,0,0,155.723107,danhong,,
59,38,1,0,0,2,0,0,0,146.1910981,danhong,,
59,35,3,0,0,3,0,0,0,138.8631938,danhong,,
41,51,5,0,0,3,0,0,0,154.9033122,danhong,,
42,46,10,0,0,2,0,0,0,142.074979,danhong,,
5,35,31,16,0,13,1,0,0,124.9900071,danhong,,
0,15,49,22,0,4,10,0,0,106.8933147,danhong,,
5,57,35,0,0,2,0,0,0,148.1381252,danhong,,
27,45,18,1,0,6,3,0,0,139.1398674,danhong,,
7,40,41,3,0,0,8,0,0,139.40455,danhong,,
59,32,8,0,0,1,0,0,0,159.2745736,danhong,,
45,36,11,4,0,3,0,0,0,162.377056,danhong,,
3,35,32,27,0,4,0,0,0,134.7959711,danhong,,
94,2,0,0,0,4,0,0,0,143.0222641,danhong,,
55,27,2,0,0,16,0,0,0,141.9537509,danhong,,
46,21,6,0,0,11,1,0,15,124.4376057,danhong,,
61,25,1,0,0,3,0,0,10,147.5161866,danhong,,
85,11,2,0,0,2,0,0,0,130.0433037,danhong,,
31,28,30,2,0,9,0,0,0,144.9430389,danhong,,
40,31,19,3,0,7,0,0,0,140.1104423,danhong,,
0,7,40,0,0,0,53,0,0,133.4758584,danhong,,
35,30,25,6,0,3,0,0,0,166.7611534,danhong,,
68,23,5,0,0,4,0,0,0,131.2948923,danhong,,
0,0,5,27,0,2,66,0,0,142.3404802,danhong,,
38,32,24,6,0,0,0,0,1,178.5723599,danhong,,
7,46,32,12,0,2,0,0,0,118.6868262,danhong,,
1,17,46,19,0,15,3,0,0,133.8386491,danhong,,
0,5,52,43,0,0,0,0,0,172.9561756,danhong,,
6,48,36,2,0,7,1,0,0,123.8617639,danhong,,
57,43,0,0,0,0,0,0,0,163.0364488,danhong,,
2,53,42,3,0,0,0,0,0,160.8939008,danhong,,
2,14,47,32,0,4,0,0,0,140.3514758,danhong,,
0,17,60,10,0,5,8,0,0,156.108452,danhong,,
61,25,10,0,0,4,0,0,0,149.1391348,danhong,,
33,25,31,10,0,0,0,0,0,171.2032458,danhong,,
18,59,14,1,0,1,0,3,5,158.4316739,danhong,,
0,1,19,16,0,2,62,0,0,119.484936,danhong,,
1,1,30,29,0,5,34,0,0,121.7946361,danhong,,
35,53,6,0,0,5,0,0,0,157.0744073,danhong,,
53,41,6,0,0,0,0,0,0,201.219893,danhong,,
0,0,11,12,0,0,77,0,0,126.7654604,danhong,,
0,6,42,24,0,2,27,0,0,146.2761431,danhong,,
1,17,72,10,0,0,0,0,0,172.9141899,danhong,,
2,17,42,13,0,21,6,0,0,112.6857135,danhong,,
0,1,62,33,0,0,4,0,0,154.564781,danhong,,
3,16,11,30,0,29,10,0,0,125.9123322,danhong,,
9,17,34,31,0,9,0,0,0,126.5360052,danhong,,
0,35,56,7,0,0,1,0,0,191.2250601,danhong,,
56,33,5,0,0,5,0,0,0,150.3217383,danhong,,
8,25,20,32,0,6,8,0,0,144.4299858,danhong,,
27,42,24,4,0,1,0,0,0,157.7849069,danhong,,
1,25,56,11,0,1,6,0,0,140.273178,danhong,,
62,30,1,0,0,6,0,0,0,162.2478429,danhong,,
15,39,28,10,0,7,0,0,0,111.071712,danhong,,
27,39,24,2,0,8,0,0,0,126.1861097,danhong,,
0,0,3,2,0,0,95,0,0,152.3699955,danhong,,
18,43,32,2,0,0,5,0,0,127.1955382,danhong,,
41,20,18,16,0,4,1,0,0,129.247272,danhong,,
3,24,39,33,0,1,0,0,0,164.4711458,danhong,,
1,14,45,33,0,7,0,0,0,152.6386983,danhong,,
33,40,20,3,0,5,0,0,0,137.0439709,danhong,,
18,37,27,11,0,7,0,0,0,157.1884375,danhong,,
1,18,42,28,0,11,0,0,0,161.1636277,danhong,,
28,28,25,13,0,6,0,0,0,129.235023,danhong,,
4,11,53,26,0,3,4,0,0,115.7403523,danhong,,
0,3,24,37,0,36,0,0,0,138.5864048,danhong,,
3,23,40,19,0,15,0,0,0,140.9413749,danhong,,
0,10,21,55,0,7,7,0,0,163.3928909,danhong,,
30,31,19,14,0,6,0,0,0,141.4211005,danhong,,
16,47,17,17,0,4,0,0,0,126.0307076,danhong,,
3,20,52,25,0,0,0,0,0,157.4754081,danhong,,
0,13,48,28,0,12,0,0,0,152.2288875,danhong,,
17,28,28,14,0,13,0,0,0,165.1313213,danhong,,
10,40,32,15,0,1,1,0,0,133.8741602,danhong,,
69,7,1,0,0,10,0,0,13,143.4739356,danhong,,
5,51,32,3,0,8,2,0,0,155.6026211,danhong,,
0,0,17,17,0,0,66,0,0,145.3379294,danhong,,
8,38,29,24,0,0,1,0,0,150.9487696,danhong,,
0,1,40,49,0,6,4,0,0,191.4209687,danhong,,
57,35,7,0,0,0,0,0,0,154.6484433,danhong,,
58,38,3,0,0,1,1,0,0,156.5895926,danhong,,
58,29,2,0,0,11,0,0,0,139.0446192,danhong,,
78,17,1,0,0,4,0,0,0,127.6692915,danhong,,
27,60,11,0,0,1,0,0,0,165.3935251,danhong,,
90,8,0,0,0,2,0,0,0,152.6955964,danhong,,
56,28,12,3,0,1,0,0,0,136.5263229,danhong,,
28,57,12,0,0,2,0,0,0,162.0092092,danhong,,
58,30,9,3,0,0,0,0,0,136.3061503,danhong,,
60,30,3,0,0,7,0,0,0,145.5388732,danhong,,
28,57,6,1,0,5,4,0,0,150.4623492,danhong,,
69,30,1,0,0,0,0,0,0,137.0358748,danhong,,
43,34,19,1,0,3,0,0,0,129.2465518,danhong,,
33,29,25,1,0,4,10,0,0,153.4500002,danhong,,
22,33,26,15,0,4,0,0,0,159.085123,danhong,,
0,19,60,16,0,4,1,0,0,134.9431186,danhong,,
0,18,36,40,0,0,6,0,0,150.027769,danhong,,
0,0,23,14,0,0,62,0,0,151.9181159,danhong,,
27,52,14,0,0,1,5,0,0,123.0606299,danhong,,
31,44,23,1,0,1,0,0,0,121.9770581,danhong,,
41,22,24,10,0,3,0,0,0,121.9106949,danhong,,
40,26,19,1,0,3,10,0,0,109.0846134,danhong,,
82,10,0,0,0,7,0,0,0,134.1664217,danhong,,
8,58,26,3,0,3,2,0,0,144.4784199,danhong,,
32,39,26,3,0,0,0,0,0,143.7128387,danhong,,
